201810240000,0%
201810240001,0%
201810240002,0%
201810240003,0%
201810240004,0%
201810240005,0%
201810240006,0%
201810240007,0%
201810240008,0%
201810240009,0%
201810240010,0%
201810240011,0%
201810240012,0%
201810240013,0%
201810240014,0%
201810240015,0%
201810240016,0%
201810240017,0%
201810240018,0%
201810240019,0%
201810240020,0%
201810240021,0%
201810240022,0%
201810240023,0%
201810240024,0%
201810240025,0%
201810240026,0%
201810240027,0%
201810240028,0%
201810240029,0%
201810240030,0%
201810240031,0%
201810240032,0%
201810240033,0%
201810240034,0%
201810240035,0%
201810240036,0%
201810240037,0%
201810240038,0%
201810240039,0%
201810240040,0%
201810240041,0%
201810240042,0%
201810240043,0%
201810240044,0%
201810240045,0%
201810240046,0%
201810240047,0%
201810240048,0%
201810240049,0%
201810240050,0%
201810240051,0%
201810240051,0%
201810240052,0%
201810240053,0%
201810240054,0%
201810240055,0%
201810240056,0%
201810240057,0%
201810240058,0%
201810240059,0%
201810240100,0%
201810240101,0%
201810240102,0%
201810240103,0%
201810240104,0%
201810240105,0%
201810240106,0%
201810240107,0%
201810240108,0%
201810240109,0%
201810240110,0%
201810240111,0%
201810240112,0%
201810240113,0%
201810240114,0%
201810240115,0%
201810240116,0%
201810240117,0%
201810240118,0%
201810240119,0%
201810240120,0%
201810240121,0%
201810240122,0%
201810240123,0%
201810240124,0%
201810240125,0%
201810240126,0%
201810240127,0%
201810240128,0%
201810240129,0%
201810240130,0%
201810240131,0%
201810240132,0%
201810240133,0%
201810240134,0%
201810240135,0%
201810240136,0%
201810240137,0%
201810240138,0%
201810240139,0%
201810240140,0%
201810240141,0%
201810240142,0%
201810240143,0%
201810240144,0%
201810240145,0%
201810240146,0%
201810240147,0%
201810240148,0%
201810240149,0%
201810240150,0%
201810240151,0%
201810240152,0%
201810240153,0%
201810240154,0%
201810240155,0%
201810240156,0%
201810240157,0%
201810240158,0%
201810240159,0%
201810240200,0%
201810240201,0%
201810240202,0%
201810240203,0%
201810240204,0%
201810240205,0%
201810240206,0%
201810240207,0%
201810240208,0%
201810240209,0%
201810240210,0%
201810240211,0%
201810240212,0%
201810240213,0%
201810240214,0%
201810240215,0%
201810240216,0%
201810240217,0%
201810240218,1%
201810240219,0%
201810240220,0%
201810240221,0%
201810240222,0%
201810240223,0%
201810240224,0%
201810240225,0%
201810240226,0%
201810240227,0%
201810240228,0%
201810240229,0%
201810240230,0%
201810240231,0%
201810240232,0%
201810240233,0%
201810240234,0%
201810240235,0%
201810240236,0%
201810240237,0%
201810240238,0%
201810240239,0%
201810240240,0%
201810240241,0%
201810240242,0%
201810240243,0%
201810240244,0%
201810240245,0%
201810240246,0%
201810240247,0%
201810240248,0%
201810240249,0%
201810240250,0%
201810240251,0%
201810240252,0%
201810240253,0%
201810240254,0%
201810240255,0%
201810240256,0%
201810240257,0%
201810240258,0%
201810240259,0%
201810240300,0%
201810240301,0%
201810240302,0%
201810240303,0%
201810240304,0%
201810240305,0%
201810240306,0%
201810240307,0%
201810240308,0%
201810240309,0%
201810240310,0%
201810240311,0%
201810240312,0%
201810240313,0%
201810240314,0%
201810240315,0%
201810240316,0%
201810240317,0%
201810240318,0%
201810240319,0%
201810240320,0%
201810240321,0%
201810240322,0%
201810240323,0%
201810240324,0%
201810240325,0%
201810240326,0%
201810240327,0%
201810240328,0%
201810240329,0%
201810240330,0%
201810240331,0%
201810240332,0%
201810240333,0%
201810240334,0%
201810240335,0%
201810240336,0%
201810240337,0%
201810240338,0%
201810240339,0%
201810240340,0%
201810240341,0%
201810240342,0%
201810240342,0%
201810240343,0%
201810240344,0%
201810240345,0%
201810240346,0%
201810240347,0%
201810240348,0%
201810240349,0%
201810240350,0%
201810240351,0%
201810240352,0%
201810240353,0%
201810240354,0%
201810240355,0%
201810240356,0%
201810240357,0%
201810240358,0%
201810240359,0%
201810240400,0%
201810240401,0%
201810240402,0%
201810240403,0%
201810240404,0%
201810240405,0%
201810240406,0%
201810240407,0%
201810240408,0%
201810240409,0%
201810240410,0%
201810240411,0%
201810240412,0%
201810240413,0%
201810240414,0%
201810240415,0%
201810240416,0%
201810240417,0%
201810240418,0%
201810240419,0%
201810240420,0%
201810240421,0%
201810240422,0%
201810240423,0%
201810240424,0%
201810240425,0%
201810240426,0%
201810240427,0%
201810240428,0%
201810240429,0%
201810240430,0%
201810240431,0%
201810240432,0%
201810240433,0%
201810240434,0%
201810240435,0%
201810240436,0%
201810240437,0%
201810240438,0%
201810240439,0%
201810240440,0%
201810240441,0%
201810240442,0%
201810240443,0%
201810240444,0%
201810240445,0%
201810240446,0%
201810240447,0%
201810240448,0%
201810240449,0%
201810240450,0%
201810240451,0%
201810240452,0%
201810240453,0%
201810240454,0%
201810240455,0%
201810240456,0%
201810240457,0%
201810240458,0%
201810240459,0%
201810240500,0%
201810240501,0%
201810240502,0%
201810240503,0%
201810240504,0%
201810240505,0%
201810240506,0%
201810240507,0%
201810240508,0%
201810240509,0%
201810240510,0%
201810240511,0%
201810240512,0%
201810240513,0%
201810240514,0%
201810240515,0%
201810240516,0%
201810240517,0%
201810240518,0%
201810240519,0%
201810240520,0%
201810240521,0%
201810240522,0%
201810240523,0%
201810240524,0%
201810240525,0%
201810240526,0%
201810240527,0%
201810240528,0%
201810240529,0%
201810240530,0%
201810240531,0%
201810240532,0%
201810240533,0%
201810240534,0%
201810240535,0%
201810240536,0%
201810240537,0%
201810240538,0%
201810240539,0%
201810240540,0%
201810240541,0%
201810240542,0%
201810240543,0%
201810240544,0%
201810240545,0%
201810240546,0%
201810240547,0%
201810240548,0%
201810240549,0%
201810240550,0%
201810240551,0%
201810240552,0%
201810240553,0%
201810240554,0%
201810240555,0%
201810240556,0%
201810240557,0%
201810240558,0%
201810240559,0%
201810240600,0%
201810240601,0%
201810240602,0%
201810240603,0%
201810240604,0%
201810240605,0%
201810240606,0%
201810240607,0%
201810240608,0%
201810240609,0%
201810240610,0%
201810240611,0%
201810240612,0%
201810240613,0%
201810240614,0%
201810240615,0%
201810240616,0%
201810240617,0%
201810240618,0%
201810240619,0%
201810240620,0%
201810240621,0%
201810240622,0%
201810240623,0%
201810240624,0%
201810240625,0%
201810240626,0%
201810240627,0%
201810240628,0%
201810240629,0%
201810240630,0%
201810240631,0%
201810240631,0%
201810240632,0%
201810240633,0%
201810240634,0%
201810240635,0%
201810240636,0%
201810240637,0%
201810240638,0%
201810240639,0%
201810240640,0%
201810240641,0%
201810240642,0%
201810240643,0%
201810240644,0%
201810240645,0%
201810240646,0%
201810240647,0%
201810240648,0%
201810240649,0%
201810240650,0%
201810240651,0%
201810240652,0%
201810240653,0%
201810240654,0%
201810240655,0%
201810240656,0%
201810240657,0%
201810240658,0%
201810240659,0%
201810240700,0%
201810240701,0%
201810240702,0%
201810240703,0%
201810240704,0%
201810240705,0%
201810240706,0%
201810240707,0%
201810240708,0%
201810240709,0%
201810240710,0%
201810240711,0%
201810240712,0%
201810240713,0%
201810240714,0%
201810240715,0%
201810240716,0%
201810240717,0%
201810240718,0%
201810240719,0%
201810240720,0%
201810240721,0%
201810240722,0%
201810240723,0%
201810240724,0%
201810240725,0%
201810240726,0%
201810240727,0%
201810240728,0%
201810240729,0%
201810240730,0%
201810240731,0%
201810240732,0%
201810240733,0%
201810240734,0%
201810240735,0%
201810240736,0%
201810240737,0%
201810240738,0%
201810240739,0%
201810240740,0%
201810240741,0%
201810240742,0%
201810240743,0%
201810240744,0%
201810240745,0%
201810240746,0%
201810240747,0%
201810240748,0%
201810240749,0%
201810240750,0%
201810240751,0%
201810240752,0%
201810240753,0%
201810240754,0%
201810240755,0%
201810240756,0%
201810240757,0%
201810240758,0%
201810240759,0%
201810240800,0%
201810240801,0%
201810240802,0%
201810240803,0%
201810240804,0%
201810240805,0%
201810240806,0%
201810240807,0%
201810240808,0%
201810240809,0%
201810240810,0%
201810240811,0%
201810240812,0%
201810240813,0%
201810240814,0%
201810240815,0%
201810240816,0%
201810240817,0%
201810240818,0%
201810240819,0%
201810240820,0%
201810240821,0%
201810240822,0%
201810240823,0%
201810240824,0%
201810240825,0%
201810240826,0%
201810240827,0%
201810240828,0%
201810240829,0%
201810240830,0%
201810240831,0%
201810240832,0%
201810240833,0%
201810240834,0%
201810240835,0%
201810240836,0%
201810240837,0%
201810240838,0%
201810240839,0%
201810240840,0%
201810240841,0%
201810240842,0%
201810240843,0%
201810240844,0%
201810240845,0%
201810240846,0%
201810240847,0%
201810240848,0%
201810240849,0%
201810240850,0%
201810240851,0%
201810240852,0%
201810240853,0%
201810240854,0%
201810240855,0%
201810240856,0%
201810240857,0%
201810240858,0%
201810240859,0%
201810240900,0%
201810240901,0%
201810240902,0%
201810240903,0%
201810240904,0%
201810240905,0%
201810240906,0%
201810240907,0%
201810240908,0%
201810240909,0%
201810240910,0%
201810240911,0%
201810240912,0%
201810240913,0%
201810240914,0%
201810240915,0%
201810240916,0%
201810240917,0%
201810240918,0%
201810240919,0%
201810240920,0%
201810240921,0%
201810240922,0%
201810240923,0%
201810240924,0%
201810240925,0%
201810240926,0%
201810240926,0%
201810240927,0%
201810240928,0%
201810240929,0%
201810240930,0%
201810240931,0%
201810240932,0%
201810240933,0%
201810240934,0%
201810240935,0%
201810240936,0%
201810240937,0%
201810240938,0%
201810240939,0%
201810240940,0%
201810240941,0%
201810240942,0%
201810240943,0%
201810240944,0%
201810240945,0%
201810240946,0%
201810240947,0%
201810240948,0%
201810240949,0%
201810240950,0%
201810240951,0%
201810240952,0%
201810240953,0%
201810240954,0%
201810240955,0%
201810240956,0%
201810240957,0%
201810240958,0%
201810240959,0%
201810241000,0%
201810241001,0%
201810241002,0%
201810241003,0%
201810241004,0%
201810241005,0%
201810241006,0%
201810241007,0%
201810241008,0%
201810241009,0%
201810241010,0%
201810241011,0%
201810241012,0%
201810241013,0%
201810241014,0%
201810241015,0%
201810241016,0%
201810241017,0%
201810241018,0%
201810241019,0%
201810241020,0%
201810241021,0%
201810241022,0%
201810241023,0%
201810241024,0%
201810241025,0%
201810241026,0%
201810241027,0%
201810241028,0%
201810241029,0%
201810241030,0%
201810241031,0%
201810241032,0%
201810241033,0%
201810241034,0%
201810241035,0%
201810241036,0%
201810241037,0%
201810241038,0%
201810241039,0%
201810241040,0%
201810241041,0%
201810241042,0%
201810241043,0%
201810241044,0%
201810241045,0%
201810241046,0%
201810241047,0%
201810241048,0%
201810241049,0%
201810241050,0%
201810241051,0%
201810241052,0%
201810241053,0%
201810241054,0%
201810241055,0%
201810241056,0%
201810241057,0%
201810241058,0%
201810241059,0%
201810241100,0%
201810241101,0%
201810241102,0%
201810241103,0%
201810241104,0%
201810241105,0%
201810241106,0%
201810241107,0%
201810241108,0%
201810241109,0%
201810241110,0%
201810241111,0%
201810241112,0%
201810241113,0%
201810241114,0%
201810241115,0%
201810241116,0%
201810241117,0%
201810241118,0%
201810241119,0%
201810241120,0%
201810241121,0%
201810241122,0%
201810241123,0%
201810241124,0%
201810241125,0%
201810241126,0%
201810241127,0%
201810241128,0%
201810241129,0%
201810241130,0%
201810241131,0%
201810241132,0%
201810241133,0%
201810241134,0%
201810241135,0%
201810241136,0%
201810241137,0%
201810241138,0%
201810241139,0%
201810241140,0%
201810241141,0%
201810241142,0%
201810241143,0%
201810241144,0%
201810241145,0%
201810241146,0%
201810241147,0%
201810241148,0%
201810241149,0%
201810241150,0%
201810241151,0%
201810241152,0%
201810241153,0%
201810241154,0%
201810241155,0%
201810241156,0%
201810241157,0%
201810241158,0%
201810241159,0%
201810241200,0%
201810241201,0%
201810241202,0%
201810241203,0%
201810241204,0%
201810241205,0%
201810241206,0%
201810241207,0%
201810241208,0%
201810241209,0%
201810241210,0%
201810241211,0%
201810241212,0%
201810241213,0%
201810241214,0%
201810241215,0%
201810241216,0%
201810241217,0%
201810241218,0%
201810241219,0%
201810241220,0%
201810241221,0%
201810241222,0%
201810241223,0%
201810241224,0%
201810241225,0%
201810241225,0%
201810241226,0%
201810241227,0%
201810241228,0%
201810241229,0%
201810241230,0%
201810241231,0%
201810241232,0%
201810241233,0%
201810241234,0%
201810241235,0%
201810241236,0%
201810241237,0%
201810241238,0%
201810241239,0%
201810241240,0%
201810241241,0%
201810241242,0%
201810241243,0%
201810241244,0%
201810241245,0%
201810241246,0%
201810241247,0%
201810241248,0%
